zcta,total,car.alone,car.carpool,public.transit,walked,other.commute,worked.at.home,pct.car.alone,pct.car.carpool,pct.public.transit,pct.walked,pct.other.commute,pct.worked.at.home
68933,503,403,59,0,17,14,10,0.8011928429423459,0.1172962226640159,0,0.033797216699801194,0.027833001988071572,0.019880715705765408
68934,66,56,5,0,5,0,0,0.8484848484848485,0.07575757575757576,0,0.07575757575757576,0,0
68935,308,230,23,0,5,4,46,0.7467532467532467,0.07467532467532467,0,0.016233766233766232,0.012987012987012988,0.14935064935064934
68936,111,88,3,9,9,0,2,0.7927927927927928,0.02702702702702703,0.08108108108108109,0.08108108108108109,0,0.018018018018018018
68937,779,680,58,0,22,4,15,0.8729139922978177,0.07445442875481387,0,0.028241335044929396,0.005134788189987163,0.019255455712451863
68938,209,161,26,0,3,12,7,0.7703349282296651,0.12440191387559808,0,0.014354066985645933,0.05741626794258373,0.03349282296650718
68939,617,543,29,0,18,0,27,0.880064829821718,0.04700162074554295,0,0.029173419773095625,0,0.04376012965964344
68940,357,304,26,0,13,0,14,0.8515406162464986,0.07282913165266107,0,0.036414565826330535,0,0.0392156862745098
68941,402,310,81,0,1,4,6,0.7711442786069652,0.20149253731343283,0,0.0024875621890547263,0.009950248756218905,0.014925373134328358
68942,143,107,26,0,2,0,8,0.7482517482517482,0.18181818181818182,0,0.013986013986013986,0,0.055944055944055944
68943,131,72,16,0,1,0,42,0.549618320610687,0.12213740458015267,0,0.007633587786259542,0,0.32061068702290074
68944,603,445,117,0,14,16,11,0.7379767827529021,0.19402985074626866,0,0.02321724709784411,0.026533996683250415,0.01824212271973466
68945,126,90,36,0,0,0,0,0.7142857142857143,0.2857142857142857,0,0,0,0
68946,9,6,0,0,0,0,3,0.6666666666666666,0,0,0,0,0.3333333333333333
68947,277,209,17,0,23,0,28,0.7545126353790613,0.061371841155234655,0,0.08303249097472924,0,0.10108303249097472
68948,162,123,23,0,11,1,4,0.7592592592592593,0.1419753086419753,0,0.06790123456790123,0.006172839506172839,0.024691358024691357
68949,3124,2598,359,0,44,25,98,0.8316261203585147,0.11491677336747759,0,0.014084507042253521,0.008002560819462228,0.03137003841229193
68950,237,184,25,0,17,3,8,0.7763713080168776,0.10548523206751055,0,0.07172995780590717,0.012658227848101266,0.03375527426160337
68952,51,45,3,0,0,0,3,0.8823529411764706,0.058823529411764705,0,0,0,0.058823529411764705
68954,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
68955,1089,924,53,0,33,6,73,0.8484848484848485,0.048668503213957756,0,0.030303030303030304,0.005509641873278237,0.06703397612488522
68956,628,538,55,0,12,0,23,0.856687898089172,0.0875796178343949,0,0.01910828025477707,0,0.03662420382165605
68957,313,218,72,0,11,0,12,0.6964856230031949,0.23003194888178913,0,0.03514376996805112,0,0.038338658146964855
68958,363,284,30,0,28,3,18,0.7823691460055097,0.08264462809917356,0,0.07713498622589532,0.008264462809917356,0.049586776859504134
68959,1964,1573,174,0,116,26,75,0.8009164969450102,0.08859470468431772,0,0.059063136456211814,0.013238289205702648,0.03818737270875764
68960,47,32,0,8,0,1,6,0.6808510638297872,0,0.1702127659574468,0,0.02127659574468085,0.1276595744680851
68961,425,361,25,0,6,2,31,0.8494117647058823,0.058823529411764705,0,0.01411764705882353,0.004705882352941176,0.07294117647058823
68964,39,20,6,0,0,2,11,0.5128205128205128,0.15384615384615385,0,0,0.05128205128205128,0.28205128205128205
68966,296,218,22,6,4,5,41,0.7364864864864865,0.07432432432432433,0.02027027027027027,0.013513513513513514,0.016891891891891893,0.13851351351351351
68967,437,387,20,0,4,6,20,0.88558352402746,0.04576659038901602,0,0.009153318077803204,0.013729977116704805,0.04576659038901602
68969,23,16,3,0,3,0,1,0.6956521739130435,0.13043478260869565,0,0.13043478260869565,0,0.043478260869565216
68970,608,466,66,0,29,0,47,0.7664473684210527,0.10855263157894737,0,0.047697368421052634,0,0.07730263157894737
68971,112,94,18,0,0,0,0,0.8392857142857143,0.16071428571428573,0,0,0,0
68972,50,37,0,0,2,0,11,0.74,0,0,0.04,0,0.22
68973,208,157,31,0,4,0,16,0.7548076923076923,0.14903846153846154,0,0.019230769230769232,0,0.07692307692307693
68974,127,119,2,0,6,0,0,0.937007874015748,0.015748031496062992,0,0.047244094488188976,0,0
68975,107,78,9,0,0,1,19,0.7289719626168224,0.08411214953271028,0,0,0.009345794392523364,0.17757009345794392
68976,234,188,28,0,5,2,11,0.8034188034188035,0.11965811965811966,0,0.021367521367521368,0.008547008547008548,0.04700854700854701
68977,124,94,1,0,23,0,6,0.7580645161290323,0.008064516129032258,0,0.18548387096774194,0,0.04838709677419355
68978,1021,797,139,0,47,0,38,0.7806072477962782,0.13614103819784526,0,0.04603330068560235,0,0.03721841332027424
68979,880,711,69,0,44,8,48,0.8079545454545455,0.07840909090909091,0,0.05,0.00909090909090909,0.05454545454545454
68980,236,195,28,0,2,0,11,0.826271186440678,0.11864406779661017,0,0.00847457627118644,0,0.046610169491525424
68981,219,174,2,0,21,0,22,0.7945205479452054,0.0091324200913242,0,0.0958904109589041,0,0.1004566210045662
68982,399,305,38,0,20,0,36,0.7644110275689223,0.09523809523809523,0,0.05012531328320802,0,0.09022556390977443
69001,4647,4008,261,7,143,82,146,0.8624919302775984,0.05616526791478373,0.001506348181622552,0.030772541424574994,0.017645792984721326,0.031418119216698945
69020,222,155,10,0,0,5,52,0.6981981981981982,0.04504504504504504,0,0,0.02252252252252252,0.23423423423423423
69021,657,583,17,0,16,0,41,0.8873668188736682,0.0258751902587519,0,0.0243531202435312,0,0.0624048706240487
69022,891,675,97,0,33,10,76,0.7575757575757576,0.10886644219977554,0,0.037037037037037035,0.01122334455667789,0.08529741863075196
69023,181,138,4,0,13,8,18,0.7624309392265194,0.022099447513812154,0,0.0718232044198895,0.04419889502762431,0.09944751381215469
69024,628,493,58,0,24,0,53,0.785031847133758,0.09235668789808917,0,0.03821656050955414,0,0.08439490445859872
69025,571,453,41,0,56,9,12,0.7933450087565674,0.07180385288966724,0,0.09807355516637478,0.01576182136602452,0.021015761821366025
69026,75,53,1,0,2,0,19,0.7066666666666667,0.013333333333333334,0,0.02666666666666667,0,0.25333333333333335
69027,12,5,0,0,0,0,7,0.4166666666666667,0,0,0,0,0.5833333333333334
69028,405,284,37,0,9,3,72,0.7012345679012346,0.09135802469135802,0,0.022222222222222223,0.007407407407407408,0.17777777777777778
69029,204,144,24,0,5,6,25,0.7058823529411765,0.11764705882352941,0,0.024509803921568627,0.029411764705882353,0.12254901960784313
69030,139,129,4,2,0,4,0,0.9280575539568345,0.02877697841726619,0.014388489208633094,0,0.02877697841726619,0
69032,306,231,21,0,18,0,36,0.7549019607843137,0.06862745098039216,0,0.058823529411764705,0,0.11764705882352941
69033,1309,1048,91,0,60,56,54,0.80061115355233,0.06951871657754011,0,0.04583651642475172,0.0427807486631016,0.04125286478227655
69034,594,504,39,0,4,0,47,0.8484848484848485,0.06565656565656566,0,0.006734006734006734,0,0.07912457912457913
69036,33,21,12,0,0,0,0,0.6363636363636364,0.36363636363636365,0,0,0,0
69037,67,55,5,0,0,0,7,0.8208955223880597,0.07462686567164178,0,0,0,0.1044776119402985
69038,278,201,24,0,26,3,24,0.7230215827338129,0.08633093525179857,0,0.09352517985611511,0.01079136690647482,0.08633093525179857
69039,31,29,0,0,0,0,2,0.9354838709677419,0,0,0,0,0.06451612903225806
69040,280,216,36,0,16,2,10,0.7714285714285715,0.12857142857142856,0,0.05714285714285714,0.007142857142857143,0.03571428571428571
69041,20,20,0,0,0,0,0,1,0,0,0,0,0
69042,8,7,1,0,0,0,0,0.875,0.125,0,0,0,0
69043,222,190,8,0,18,0,6,0.8558558558558559,0.036036036036036036,0,0.08108108108108109,0,0.02702702702702703
69044,275,216,33,0,3,0,23,0.7854545454545454,0.12,0,0.01090909090909091,0,0.08363636363636363
69045,569,442,22,0,27,15,63,0.7768014059753954,0.03866432337434095,0,0.04745166959578207,0.026362038664323375,0.11072056239015818
69046,77,72,3,0,0,0,2,0.935064935064935,0.03896103896103896,0,0,0,0.025974025974025976
69101,13856,11923,1090,87,401,127,228,0.860493648960739,0.0786662817551963,0.006278868360277136,0.0289405311778291,0.009165704387990761,0.016454965357967668
69120,560,464,51,1,16,10,18,0.8285714285714286,0.09107142857142857,0.0017857142857142857,0.02857142857142857,0.017857142857142856,0.03214285714285714
69121,154,99,24,0,10,0,21,0.6428571428571429,0.15584415584415584,0,0.06493506493506493,0,0.13636363636363635
69122,356,300,26,0,5,4,21,0.8426966292134831,0.07303370786516854,0,0.014044943820224719,0.011235955056179775,0.05898876404494382
69123,443,328,58,0,18,2,37,0.7404063205417607,0.1309255079006772,0,0.040632054176072234,0.004514672686230248,0.0835214446952596
69125,196,137,17,0,11,0,31,0.6989795918367347,0.08673469387755102,0,0.05612244897959184,0,0.15816326530612246
69127,466,385,34,0,10,21,16,0.8261802575107297,0.07296137339055794,0,0.02145922746781116,0.045064377682403435,0.034334763948497854
69128,66,54,2,0,0,0,10,0.8181818181818182,0.030303030303030304,0,0,0,0.15151515151515152
69129,554,423,47,0,41,23,20,0.7635379061371841,0.08483754512635379,0,0.0740072202166065,0.04151624548736462,0.036101083032490974
69130,2615,2101,329,0,59,67,59,0.8034416826003824,0.12581261950286807,0,0.022562141491395793,0.025621414913957936,0.022562141491395793
69131,239,160,35,0,9,5,30,0.6694560669456067,0.14644351464435146,0,0.03765690376569038,0.02092050209205021,0.12552301255230125
69132,59,43,2,0,2,0,12,0.7288135593220338,0.03389830508474576,0,0.03389830508474576,0,0.2033898305084746
69133,198,153,28,0,9,0,8,0.7727272727272727,0.1414141414141414,0,0.045454545454545456,0,0.04040404040404041
69134,241,188,25,1,0,0,27,0.7800829875518672,0.1037344398340249,0.004149377593360996,0,0,0.11203319502074689
69135,70,3,13,0,7,0,47,0.04285714285714286,0.18571428571428572,0,0.1,0,0.6714285714285714
69138,1959,1682,149,0,41,0,87,0.8586013272077591,0.07605921388463502,0,0.02092904543134252,0,0.0444104134762634
69140,938,750,96,0,20,8,64,0.7995735607675906,0.1023454157782516,0,0.021321961620469083,0.008528784648187633,0.06823027718550106
69141,194,147,22,0,5,0,20,0.7577319587628866,0.1134020618556701,0,0.02577319587628866,0,0.10309278350515463
69142,42,17,3,0,9,0,13,0.40476190476190477,0.07142857142857142,0,0.21428571428571427,0,0.30952380952380953
69143,599,525,42,0,25,5,2,0.8764607679465777,0.07011686143572621,0,0.041736227045075125,0.008347245409015025,0.00333889816360601
69144,63,45,0,1,0,0,17,0.7142857142857143,0,0.015873015873015872,0,0,0.2698412698412698
69145,1497,1138,145,8,72,15,119,0.760187040748163,0.09686038744154976,0.005344021376085505,0.04809619238476954,0.01002004008016032,0.07949231796927188
69146,145,79,7,0,19,35,5,0.5448275862068965,0.04827586206896552,0,0.1310344827586207,0.2413793103448276,0.034482758620689655
69147,238,171,11,0,9,6,41,0.7184873949579832,0.046218487394957986,0,0.037815126050420166,0.025210084033613446,0.1722689075630252
69148,62,23,0,1,15,0,23,0.3709677419354839,0,0.016129032258064516,0.24193548387096775,0,0.3709677419354839
69149,417,289,73,0,0,0,55,0.6930455635491607,0.1750599520383693,0,0,0,0.13189448441247004
69150,156,88,14,0,2,0,52,0.5641025641025641,0.08974358974358974,0,0.01282051282051282,0,0.3333333333333333
69151,461,346,43,2,28,6,36,0.7505422993492408,0.09327548806941431,0.004338394793926247,0.06073752711496746,0.013015184381778741,0.07809110629067245
69152,315,186,15,0,36,15,63,0.5904761904761905,0.047619047619047616,0,0.11428571428571428,0.047619047619047616,0.2
69153,2829,2372,121,46,76,56,158,0.8384588193708024,0.04277129727819017,0.016260162601626018,0.02686461647225168,0.01979498055850124,0.05585012371862849
69154,499,384,29,0,22,0,64,0.7695390781563126,0.05811623246492986,0,0.04408817635270541,0,0.1282565130260521
69155,567,426,28,3,60,0,50,0.7513227513227513,0.04938271604938271,0.005291005291005291,0.10582010582010581,0,0.08818342151675485
69156,385,320,19,0,24,9,13,0.8311688311688312,0.04935064935064935,0,0.06233766233766234,0.023376623376623377,0.033766233766233764
69157,37,26,0,0,6,0,5,0.7027027027027027,0,0,0.16216216216216217,0,0.13513513513513514
69161,34,5,18,0,0,0,11,0.14705882352941177,0.5294117647058824,0,0,0,0.3235294117647059
69162,4042,3440,418,0,50,54,80,0.851063829787234,0.10341415141019297,0,0.012370113805047007,0.013359722909450767,0.01979218208807521
69163,461,325,54,3,28,3,48,0.7049891540130152,0.11713665943600868,0.006507592190889371,0.06073752711496746,0.006507592190889371,0.10412147505422993
69165,931,763,70,4,30,3,61,0.8195488721804511,0.07518796992481203,0.004296455424274973,0.0322234156820623,0.00322234156820623,0.06552094522019335
69166,340,243,31,0,25,0,41,0.7147058823529412,0.09117647058823529,0,0.07352941176470588,0,0.12058823529411765
69167,173,79,17,0,17,11,49,0.45664739884393063,0.09826589595375723,0,0.09826589595375723,0.06358381502890173,0.2832369942196532
69168,96,85,0,0,5,0,6,0.8854166666666666,0,0,0.052083333333333336,0,0.0625
69169,303,194,36,0,12,6,55,0.6402640264026402,0.1188118811881188,0,0.039603960396039604,0.019801980198019802,0.18151815181518152
69170,150,129,7,0,0,1,13,0.86,0.04666666666666667,0,0,0.006666666666666667,0.08666666666666667
69171,3,0,0,0,0,0,3,0,0,0,0,0,1
69201,2060,1587,240,5,82,10,136,0.7703883495145631,0.11650485436893204,0.0024271844660194173,0.039805825242718446,0.0048543689320388345,0.06601941747572816
69210,1166,940,104,0,68,19,35,0.8061749571183533,0.08919382504288165,0,0.058319039451114926,0.016295025728987993,0.030017152658662092
69211,236,166,9,0,44,3,14,0.7033898305084746,0.038135593220338986,0,0.1864406779661017,0.012711864406779662,0.059322033898305086
69212,91,48,1,0,27,0,15,0.5274725274725275,0.01098901098901099,0,0.2967032967032967,0,0.16483516483516483
69214,151,67,17,0,12,0,55,0.44370860927152317,0.11258278145695365,0,0.07947019867549669,0,0.36423841059602646
69216,77,33,0,0,0,0,44,0.42857142857142855,0,0,0,0,0.5714285714285714
69217,157,106,8,0,35,0,8,0.6751592356687898,0.050955414012738856,0,0.2229299363057325,0,0.050955414012738856
69218,107,30,2,13,9,14,39,0.2803738317757009,0.018691588785046728,0.12149532710280374,0.08411214953271028,0.1308411214953271,0.3644859813084112
69219,116,56,0,0,3,0,57,0.4827586206896552,0,0,0.02586206896551724,0,0.49137931034482757
69220,13,11,0,0,0,0,2,0.8461538461538461,0,0,0,0,0.15384615384615385
69221,93,52,5,0,21,0,15,0.5591397849462365,0.053763440860215055,0,0.22580645161290322,0,0.16129032258064516
69301,4625,3888,373,5,99,95,165,0.8406486486486486,0.08064864864864865,0.001081081081081081,0.021405405405405406,0.02054054054054054,0.03567567567567568
69331,20,4,10,0,6,0,0,0.2,0.5,0,0.3,0,0
69333,145,65,2,0,28,4,46,0.4482758620689655,0.013793103448275862,0,0.19310344827586207,0.027586206896551724,0.31724137931034485
69334,855,643,69,0,26,13,104,0.752046783625731,0.08070175438596491,0,0.0304093567251462,0.0152046783625731,0.1216374269005848
69335,29,29,0,0,0,0,0,1,0,0,0,0,0
69336,1349,986,203,0,55,10,95,0.7309117865085248,0.15048183839881393,0,0.040770941438102296,0.007412898443291327,0.07042253521126761
69337,3765,2686,308,4,499,143,125,0.7134130146082337,0.08180610889774237,0.0010624169986719787,0.13253652058432935,0.03798140770252324,0.033200531208499334
69339,596,440,34,0,74,0,48,0.738255033557047,0.05704697986577181,0,0.12416107382550336,0,0.08053691275167785
69340,56,30,0,0,22,0,4,0.5357142857142857,0,0,0.39285714285714285,0,0.07142857142857142
69341,5065,4267,481,12,78,59,168,0.8424481737413623,0.0949654491609082,0.0023692003948667323,0.015399802566633761,0.011648568608094769,0.033168805528134254
69343,1090,751,135,0,108,20,76,0.6889908256880733,0.12385321100917432,0,0.09908256880733946,0.01834862385321101,0.06972477064220184
69345,252,151,29,0,13,0,59,0.5992063492063492,0.11507936507936507,0,0.051587301587301584,0,0.23412698412698413
69346,312,164,31,0,51,5,61,0.5256410256410257,0.09935897435897435,0,0.16346153846153846,0.016025641025641024,0.1955128205128205
69347,683,485,71,0,61,4,62,0.7101024890190337,0.10395314787701318,0,0.08931185944363104,0.005856515373352855,0.09077598828696926
69348,716,523,48,4,47,7,87,0.7304469273743017,0.0670391061452514,0.00558659217877095,0.06564245810055866,0.009776536312849162,0.12150837988826815
69350,237,128,12,0,28,16,53,0.540084388185654,0.05063291139240506,0,0.11814345991561181,0.06751054852320675,0.22362869198312235
69351,143,84,6,0,22,0,31,0.5874125874125874,0.04195804195804196,0,0.15384615384615385,0,0.21678321678321677
69352,316,219,19,0,12,1,65,0.6930379746835443,0.060126582278481014,0,0.0379746835443038,0.0031645569620253164,0.20569620253164558
69353,5,5,0,0,0,0,0,1,0,0,0,0,0
69354,88,25,0,0,41,0,22,0.2840909090909091,0,0,0.4659090909090909,0,0.25
69355,98,87,6,0,3,0,2,0.8877551020408163,0.061224489795918366,0,0.030612244897959183,0,0.02040816326530612
69356,855,664,113,0,0,20,58,0.776608187134503,0.13216374269005848,0,0,0.023391812865497075,0.06783625730994151
69357,1754,1393,239,0,16,6,100,0.7941847206385405,0.1362599771949829,0,0.009122006841505131,0.0034207525655644243,0.05701254275940707
69358,1050,842,100,0,22,9,77,0.8019047619047619,0.09523809523809523,0,0.02095238095238095,0.008571428571428572,0.07333333333333333
69360,647,446,149,0,26,2,24,0.6893353941267388,0.2302936630602782,0,0.0401854714064915,0.0030911901081916537,0.03709428129829984
69361,8199,6982,809,23,140,79,166,0.8515672643005244,0.0986705695816563,0.0028052201487986338,0.01707525307964386,0.009635321380656177,0.020246371508720575
69365,29,17,0,0,0,0,12,0.5862068965517241,0,0,0,0,0.41379310344827586
69366,126,51,8,0,8,4,55,0.40476190476190477,0.06349206349206349,0,0.06349206349206349,0.031746031746031744,0.4365079365079365
69367,129,72,15,0,2,4,36,0.5581395348837209,0.11627906976744186,0,0.015503875968992248,0.031007751937984496,0.27906976744186046
70001,20683,16977,2524,59,279,201,643,0.8208190301213557,0.12203258714886622,0.002852584247933085,0.01348933907073442,0.009718125997195765,0.031088333413914808
70002,10565,8459,1146,139,390,70,361,0.8006625650733554,0.10847136772361571,0.013156649313771888,0.036914339801230475,0.006625650733554188,0.034169427354472315
70003,20847,16989,2217,46,432,320,843,0.8149374010649014,0.10634623686861419,0.002206552501558977,0.02072240610159735,0.015349930445627668,0.04043747301770039
70005,12928,10483,1245,149,315,161,575,0.8108756188118812,0.09630259900990099,0.011525371287128713,0.02436571782178218,0.012453589108910892,0.04447710396039604
70006,8099,6266,1191,9,159,133,341,0.7736757624398074,0.14705519199901224,0.0011112483022595382,0.01963205333991851,0.016421780466724288,0.042103963452278056
70030,1612,1364,82,0,0,82,84,0.8461538461538461,0.05086848635235732,0,0,0.05086848635235732,0.052109181141439205
70031,638,585,53,0,0,0,0,0.9169278996865203,0.08307210031347963,0,0,0,0
70032,1931,1662,138,16,31,55,29,0.8606939409632315,0.07146556188503367,0.008285862247540134,0.01605385810460901,0.02848265147591921,0.015018125323666495
70036,476,425,0,0,18,14,19,0.8928571428571429,0,0,0.037815126050420166,0.029411764705882353,0.03991596638655462
70037,7919,6927,689,14,121,64,104,0.874731658037631,0.08700593509281475,0.0017678999873721429,0.015279707033716379,0.008081828513701225,0.01313297133476449
70038,108,69,39,0,0,0,0,0.6388888888888888,0.3611111111111111,0,0,0,0
70039,1033,929,60,0,22,0,22,0.8993223620522749,0.05808325266214908,0,0.021297192642787996,0,0.021297192642787996
70040,485,429,8,0,13,0,35,0.8845360824742268,0.016494845360824743,0,0.026804123711340205,0,0.07216494845360824
70041,1058,742,220,0,51,28,17,0.7013232514177694,0.20793950850661624,0,0.048204158790170135,0.026465028355387523,0.01606805293005671
70043,9249,7872,894,108,139,127,109,0.851119039896205,0.09665909828089524,0.01167693804735647,0.015028651746134717,0.013731214185317331,0.011785057844091253
70047,6064,5505,404,0,10,42,103,0.9078166226912929,0.06662269129287599,0,0.0016490765171503958,0.006926121372031662,0.016985488126649077
70049,837,781,46,10,0,0,0,0.9330943847072879,0.054958183990442055,0.011947431302270013,0,0,0
70050,38,38,0,0,0,0,0,1,0,0,0,0,0
70051,483,442,41,0,0,0,0,0.9151138716356108,0.08488612836438923,0,0,0,0
70052,1762,1278,388,0,19,10,67,0.7253121452894438,0.22020431328036322,0,0.010783200908059024,0.0056753688989784334,0.038024971623155504
70053,7199,5691,739,175,238,194,162,0.7905264620086123,0.10265314627031533,0.02430893179608279,0.033060147242672595,0.026948187248228922,0.022503125434088066
70056,18599,15489,1900,368,241,134,467,0.8327867089628475,0.10215602989408033,0.019786010000537663,0.012957685897091242,0.0072046884241088235,0.025108876821334482
70057,1741,1633,45,0,21,12,30,0.9379666858127513,0.025847214244686962,0,0.012062033314187249,0.0068925904652498565,0.01723147616312464
70058,17232,14860,1692,97,128,248,207,0.8623491179201486,0.09818941504178273,0.005629062209842154,0.007428040854224698,0.014391829155060354,0.012012534818941505
70062,7700,5661,1297,223,255,142,122,0.7351948051948052,0.16844155844155845,0.02896103896103896,0.033116883116883114,0.018441558441558443,0.015844155844155845
70065,25021,20017,3160,100,337,308,1099,0.8000079932856401,0.1262939131129851,0.003996642820031174,0.013468686303505055,0.012309659885696015,0.0439231045921426
70067,1133,938,65,0,6,54,70,0.8278905560458959,0.05736981465136805,0,0.00529567519858782,0.04766107678729038,0.0617828773168579
70068,15922,13931,1436,39,110,156,250,0.874952895364904,0.09018967466398693,0.0024494410249968597,0.0069086798140937065,0.009797764099987439,0.015701545032031153
70070,6288,5596,317,0,32,116,227,0.8899491094147582,0.05041348600508906,0,0.005089058524173028,0.018447837150127225,0.03610050890585242
70071,1282,1106,76,27,38,23,12,0.8627145085803433,0.059282371294851796,0.02106084243369735,0.029641185647425898,0.01794071762870515,0.0093603744149766
70072,24633,20602,2577,421,158,306,569,0.8363577314983964,0.10461575934721715,0.01709089432874599,0.006414159866845289,0.012422360248447204,0.023099094710347906
70075,2817,2534,198,0,0,34,51,0.8995385161519347,0.07028753993610223,0,0,0.012069577564785232,0.01810436634717785
70076,84,84,0,0,0,0,0,1,0,0,0,0,0
70079,1561,1361,57,0,59,11,73,0.8718770019218449,0.03651505445227418,0,0.03779628443305574,0.007046764894298526,0.04676489429852659
70080,654,517,0,0,97,0,40,0.790519877675841,0,0,0.14831804281345565,0,0.06116207951070336
70082,88,40,41,0,7,0,0,0.45454545454545453,0.4659090909090909,0,0.07954545454545454,0,0
70083,815,592,213,0,10,0,0,0.7263803680981595,0.26134969325153373,0,0.012269938650306749,0,0
70084,2397,2100,219,9,2,12,55,0.8760951188986232,0.09136420525657071,0.0037546933667083854,8.343763037129745e-4,0.0050062578222778474,0.0229453483521068
70085,1525,1396,84,8,3,9,25,0.9154098360655738,0.05508196721311476,0.005245901639344262,0.0019672131147540984,0.005901639344262295,0.01639344262295082
70086,842,720,54,16,27,25,0,0.8551068883610451,0.06413301662707839,0.019002375296912115,0.032066508313539195,0.029691211401425176,0
70087,3808,3017,424,61,0,127,179,0.7922794117647058,0.11134453781512606,0.01601890756302521,0,0.03335084033613445,0.0470063025210084
70090,2713,2296,264,5,39,89,20,0.8462956137117582,0.09730925175082934,0.0018429782528566164,0.014375230372281608,0.03280501290084777,0.007371913011426466
70091,167,64,52,0,30,9,12,0.38323353293413176,0.31137724550898205,0,0.17964071856287425,0.05389221556886228,0.0718562874251497
70092,2979,2652,182,85,0,28,32,0.8902316213494461,0.06109432695535415,0.02853306478684122,0,0.009399127223900638,0.010741859684457872
70094,11458,8877,1964,199,120,42,256,0.7747425379647408,0.17140862279629954,0.017367777971722814,0.010473031942747426,0.003665561179961599,0.022342468144527842
70112,1593,532,126,84,638,71,142,0.3339610797237916,0.07909604519774012,0.05273069679849341,0.4005021971123666,0.044569993722536096,0.08913998744507219
70113,2776,1329,260,507,360,162,158,0.4787463976945245,0.0936599423631124,0.18263688760806918,0.12968299711815562,0.058357348703170026,0.0569164265129683
70114,9523,6812,861,951,243,205,451,0.7153208022681928,0.09041268507823165,0.0998634883965137,0.025517168959361545,0.021526829780531345,0.04735902551716896
70115,19154,12902,1642,1131,952,1110,1417,0.67359298318889,0.08572621906651352,0.059047718492220944,0.049702412028819046,0.057951341756291117,0.07397932546726532
70116,5711,2867,283,362,927,849,423,0.5020136578532657,0.04955349325862371,0.0633864472071441,0.16231833304149887,0.14866047977587113,0.07406758886359657
70117,11362,6849,1128,1130,504,1193,558,0.602798803027636,0.09927829607463474,0.0994543214222848,0.044358387607815526,0.10499911987326176,0.04911107199436719
70118,17145,9604,1486,1411,2128,894,1622,0.5601633129192184,0.08667249927092446,0.08229804607757364,0.12411781860600758,0.052143482064741904,0.09460484106153398
70119,17641,11674,1324,1856,413,1501,873,0.6617538688282977,0.07505243466923643,0.10520945524630124,0.023411371237458192,0.08508587948528995,0.04948699053341647
70121,5914,4930,452,170,169,81,112,0.8336151504903618,0.07642881298613459,0.02874535001690903,0.028576259722691916,0.013696313831586067,0.018938112952316538
70122,15949,11742,1251,1348,326,671,611,0.7362217066900746,0.07843751959370493,0.08451940560536711,0.02044015298764813,0.04207160323531256,0.038309611887892656
70123,13995,11966,1166,74,91,144,554,0.8550196498749554,0.08331546981064666,0.005287602715255448,0.0065023222579492675,0.010289389067524116,0.039585566273669166
70124,11259,9559,833,98,7,101,661,0.8490096811439737,0.07398525623945289,0.00870414779287681,6.217248423483436e-4,0.008970601296740386,0.05870858868460787
70125,8370,5101,1154,610,585,440,480,0.6094384707287933,0.13787335722819594,0.07287933094384708,0.06989247311827956,0.052568697729988054,0.05734767025089606
70126,10272,7683,823,1008,279,243,236,0.7479556074766355,0.08012071651090343,0.09813084112149532,0.027161214953271028,0.023656542056074766,0.022975077881619937
70127,9530,7410,825,786,121,86,302,0.7775445960125918,0.08656873032528856,0.08247639034627492,0.012696747114375656,0.009024134312696747,0.0316894018887723
70128,7959,6434,865,395,95,89,81,0.8083930141977635,0.10868199522553085,0.04962935042090715,0.01193617288604096,0.011182309335343636,0.010177157934413872
70129,3766,2727,647,184,50,135,23,0.7241104620286777,0.17180031864046733,0.048858204992033985,0.013276686139139671,0.035847052575677114,0.006107275624004248
70130,8519,4839,631,709,1051,665,624,0.568024416011269,0.07406972649371991,0.08322573071956803,0.1233712877098251,0.0780608052588332,0.07324803380678484
70131,14837,11815,1511,642,283,198,388,0.7963200107838512,0.10183999460807441,0.043270202871200376,0.01907393677967244,0.013345015838781425,0.026150839118420165
70139,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
70163,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
70301,20181,16926,1994,164,320,336,441,0.8387096774193549,0.09880580744264407,0.008126455577027897,0.015856498686883703,0.01664932362122789,0.021852237252861603
70339,2277,1974,138,0,0,47,118,0.8669301712779973,0.06060606060606061,0,0,0.020641194554238032,0.051822573561704
70340,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
70341,1508,1326,126,0,50,0,6,0.8793103448275862,0.08355437665782493,0,0.033156498673740056,0,0.003978779840848806
70342,1741,1578,73,0,7,77,6,0.9063756461803562,0.04192992533026996,0,0.00402067777139575,0.04422745548535324,0.0034462952326249283
70343,2083,1756,167,0,83,26,51,0.8430148823811809,0.0801728276524244,0,0.039846375420067214,0.012481997119539127,0.024483917426788286
70344,1887,1407,339,0,11,82,48,0.7456279809220986,0.17965023847376788,0,0.005829358770535241,0.04345521992580816,0.025437201907790145
70345,4082,3059,481,0,1,480,61,0.7493875551200392,0.1178343949044586,0,2.449779519843214e-4,0.11758941695247428,0.014943655071043607
