zcta,white,asian,black,latino,other,total,pct_white,pct_asian,pct_black,pct_latino,pct_other
97301,30405,1187,905,19414,3537,55448,0.5483516087144712,0.021407444813158275,0.016321598614918484,0.35012985139229547,0.06378949646515654
97302,31186,942,514,4282,1473,38397,0.8121988697033622,0.024533166653644817,0.013386462484048234,0.1115191290986275,0.038362372060317215
97303,28990,487,139,8917,2100,40633,0.7134595033593385,0.011985332119213448,0.003420864814313489,0.2194521694189452,0.0516821302881894
97304,24293,636,249,4661,1862,31701,0.7663165199835967,0.020062458597520583,0.007854641809406643,0.14703006214315006,0.05873631746632598
97305,20591,1575,1040,17802,2582,43590,0.4723789860059647,0.036132140399174124,0.023858683184216564,0.40839642119752234,0.059233769213122275
97306,26422,924,334,3019,1556,32255,0.8191598201829173,0.028646721438536662,0.010354983723453727,0.09359789179972097,0.04824058285537126
97317,14958,665,468,6985,1440,24516,0.6101321585903083,0.027125142763909284,0.01908957415565345,0.28491597324196444,0.05873715124816446
97321,22979,418,50,1812,1123,26382,0.871010537487681,0.01584413615343795,0.00189523159730119,0.06868319308619514,0.04256690167538473
97322,29003,579,311,5295,1164,36352,0.7978378080985915,0.015927596830985914,0.008555237676056338,0.14565911091549297,0.03202024647887324
97324,1203,3,3,62,26,1297,0.9275250578257518,0.002313030069390902,0.002313030069390902,0.047802621434078645,0.020046260601387818
97325,5917,86,0,595,350,6948,0.8516119746689695,0.012377662636729994,0,0.08563615428900404,0.05037420840529649
97326,1075,0,0,19,18,1112,0.966726618705036,0,0,0.0170863309352518,0.01618705035971223
97327,3118,0,0,101,122,3341,0.9332535169111045,0,0,0.030230469919185873,0.03651601316970967
97329,108,0,0,97,21,226,0.4778761061946903,0,0,0.42920353982300885,0.09292035398230089
97330,33704,3799,488,2978,1645,42614,0.7909137842023748,0.08914910592762942,0.011451635612709439,0.06988313699723096,0.03860233726005538
97331,1797,315,17,386,253,2768,0.6492052023121387,0.11380057803468208,0.006141618497109827,0.13945086705202311,0.09140173410404624
97333,18298,1934,219,1520,1023,22994,0.7957728102983387,0.08410889797338436,0.009524223710533183,0.06610420109593806,0.04448986692180569
97338,19409,341,50,1222,520,21542,0.9009841240367654,0.015829542289481014,0.0023210472565221426,0.05672639494940117,0.024138891467830284
97341,2252,53,2,159,66,2532,0.8894154818325435,0.02093206951026856,7.898894154818325e-4,0.06279620853080568,0.026066350710900472
97342,108,0,0,0,45,153,0.7058823529411765,0,0,0,0.29411764705882354
97343,191,1,1,10,0,203,0.9408866995073891,0.0049261083743842365,0.0049261083743842365,0.04926108374384237,0
97344,1038,77,5,106,123,1349,0.7694588584136397,0.05707931801334322,0.0037064492216456633,0.07857672349888807,0.09117865085248332
97345,568,6,0,0,6,580,0.9793103448275862,0.010344827586206896,0,0,0.010344827586206896
97346,813,1,4,14,65,897,0.9063545150501672,0.0011148272017837235,0.004459308807134894,0.01560758082497213,0.07246376811594203
97347,1284,28,1,38,718,2069,0.6205896568390527,0.013533107781536975,4.833252779120348e-4,0.01836636056065732,0.347027549540841
97348,1322,5,0,57,58,1442,0.9167822468793343,0.0034674063800277394,0,0.03952843273231623,0.04022191400832178
97350,218,0,0,3,2,223,0.9775784753363229,0,0,0.013452914798206279,0.008968609865470852
97351,6668,33,19,3614,251,10585,0.6299480396787908,0.003117619272555503,0.0017949929145016533,0.34142654700047237,0.023712801133679736
97352,4967,71,0,1412,106,6556,0.7576266015863331,0.010829774252593044,0,0.2153752287980476,0.016168395363026236
97355,26354,318,73,1619,1337,29701,0.8873101915760412,0.010706710211777382,0.0024578297027036127,0.05450994915996094,0.04501531934951685
97357,158,0,0,0,16,174,0.9080459770114943,0,0,0,0.09195402298850575
97358,2369,0,3,167,150,2689,0.8809966530308665,0,0.0011156563778356265,0.06210487169951655,0.055782818891781334
97360,1622,23,3,215,318,2181,0.7436955524988538,0.01054562127464466,0.001375515818431912,0.09857863365428703,0.14580467675378267
97361,9089,386,529,1393,694,12091,0.7517161525101315,0.03192457199569928,0.04375155074022,0.11520966007774378,0.057398064676205444
97362,3048,25,7,1248,65,4393,0.6938310949237423,0.005690871841566128,0.0015934441156385158,0.2840883223309811,0.014796266788071933
97364,416,0,0,20,100,536,0.7761194029850746,0,0,0.03731343283582089,0.1865671641791045
97365,8569,198,165,1719,638,11289,0.7590574895916379,0.017539197448844007,0.014615997874036673,0.15227212330587298,0.05651519177960847
97366,1454,10,0,116,96,1676,0.8675417661097852,0.0059665871121718375,0,0.06921241050119331,0.057279236276849645
97367,7662,231,19,1017,502,9431,0.8124271021100625,0.02449369101897996,0.0020146325946347153,0.1078358604601845,0.053228713816138265
97368,2985,7,0,291,223,3506,0.8513976041072447,0.0019965772960638907,0,0.08300057045065602,0.06360524814603537
97369,183,0,0,30,2,215,0.8511627906976744,0,0,0.13953488372093023,0.009302325581395349
97370,7176,149,140,702,359,8526,0.8416608022519353,0.01747595589960122,0.016420361247947456,0.082336382828993665,0.0421064977715224
97371,596,20,0,3,28,647,0.9211746522411128,0.030911901081916538,0,0.00463678516228748,0.04327666151468315
97373,121,23,3,65,11,223,0.5426008968609866,0.1031390134529148,0.013452914798206279,0.2914798206278027,0.04932735426008968
97374,4582,111,30,86,184,4993,0.917684758662127,0.022231123573002203,0.006008411776487082,0.017224113759262968,0.036851592229120766
97375,1356,0,0,78,158,1592,0.8517587939698492,0,0,0.048994974874371856,0.0992462311557789
97376,1029,4,0,15,18,1066,0.9652908067542214,0.00375234521575985,0,0.014071294559099437,0.016885553470919325
97377,706,0,0,392,12,1110,0.6360360360360361,0,0,0.35315315315315315,0.010810810810810811
97378,6530,130,324,929,432,8345,0.7825044937088077,0.015578190533253445,0.03882564409826243,0.11132414619532655,0.05176752546434991
97380,1793,8,3,138,962,2904,0.6174242424242424,0.0027548209366391185,0.0010330578512396695,0.047520661157024795,0.331267217630854
97381,14499,27,44,866,386,15822,0.9163822525597269,0.0017064846416382253,0.0027809379345215524,0.05473391480217419,0.024396410061939072
97383,7412,17,135,1660,728,9952,0.7447749196141479,0.0017081993569131833,0.013565112540192926,0.16680064308681672,0.07315112540192927
97384,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
97385,2836,58,0,592,60,3546,0.7997743936830232,0.016356457980823462,0,0.16694867456288776,0.01692047377326565
97386,12854,42,26,711,486,14119,0.9104044195764572,0.002974714923153198,0.0018414901905234081,0.05035767405623628,0.03442170125362986
97388,778,19,0,0,21,818,0.9511002444987775,0.023227383863080684,0,0,0.02567237163814181
97389,1529,2,0,128,49,1708,0.8951990632318502,0.00117096018735363,0,0.07494145199063232,0.028688524590163935
97390,879,0,0,39,60,978,0.8987730061349694,0,0,0.03987730061349693,0.06134969325153374
97391,5084,0,19,176,280,5559,0.9145529771541644,0,0.0034178809138334233,0.03166037057024645,0.05036877136175571
97392,5720,50,0,750,151,6671,0.8574426622695248,0.00749512816669165,0,0.11242692250037475,0.022635287063408786
97394,4408,1,0,412,207,5028,0.8766905330151153,1.988862370723946e-4,0,0.08194112967382657,0.04116945107398568
97396,2817,17,15,154,295,3298,0.8541540327471194,0.005154639175257732,0.004548211036992117,0.046694966646452396,0.08944815039417829
97401,34395,3640,770,2577,3368,44750,0.7686033519553073,0.08134078212290503,0.017206703910614525,0.05758659217877095,0.07526256983240223
97402,37886,689,1020,8511,3383,51489,0.7358076482355455,0.013381498960943114,0.019810056516925946,0.16529744217211442,0.06570335411447105
97403,10243,860,218,868,832,13021,0.7866523308501652,0.06604715459642116,0.01674218570002304,0.06666154673220183,0.06389678212118885
97404,28732,553,222,2918,1965,34390,0.835475428903751,0.016080255888339633,0.006455364931666182,0.08485024716487351,0.057138703111369586
97405,38957,1446,404,3194,2269,46270,0.841949427274692,0.03125135076723579,0.0087313594121461,0.06902960881780852,0.04903825372811757
97406,0,0,0,0,13,13,0,0,0,0,1
97408,11446,609,59,697,258,13069,0.8758129925778559,0.04659882163899304,0.004514499961741526,0.05333231310735328,0.019741372714056165
97410,708,0,0,23,5,736,0.9619565217391305,0,0,0.03125,0.006793478260869565
97411,6659,128,25,525,235,7572,0.8794241944004226,0.016904384574749076,0.003301637612255679,0.06933438985736926,0.03103539355520338
97412,428,0,0,23,8,459,0.9324618736383442,0,0,0.05010893246187364,0.017429193899782137
97413,859,14,7,15,60,955,0.8994764397905759,0.014659685863874346,0.007329842931937173,0.015706806282722512,0.06282722513089005
97414,202,0,0,0,0,202,1,0,0,0,0
97415,11779,117,77,1330,756,14059,0.8378263034355218,0.008322071271071912,0.005476918699765275,0.09460132299594566,0.05377338359769543
97416,1109,0,0,16,37,1162,0.9543889845094664,0,0,0.013769363166953529,0.031841652323580036
97417,2121,12,0,133,150,2416,0.8778973509933775,0.004966887417218543,0,0.05504966887417218,0.062086092715231786
97419,997,8,0,121,17,1143,0.8722659667541557,0.00699912510936133,0,0.10586176727909011,0.014873140857392825
97420,22945,352,213,2170,2084,27764,0.8264299092349805,0.012678288431061807,0.007671805215386832,0.07815876674830716,0.07506123037026365
97423,6324,11,9,158,201,6703,0.9434581530657914,0.0016410562434730717,0.0013426823810234224,0.023571535133522302,0.029986573176189767
97424,15360,50,135,1462,847,17854,0.8603114148090064,0.0028004928867480677,0.007561330794219783,0.0818864120085135,0.04744034950151227
97426,8286,30,37,485,797,9635,0.8599896211728075,0.0031136481577581734,0.0038401660612350803,0.05033731188375713,0.08271925272444214
97429,797,0,0,33,8,838,0.951073985680191,0,0,0.03937947494033413,0.00954653937947494
97430,322,0,0,2,23,347,0.9279538904899135,0,0,0.005763688760806916,0.06628242074927954
97431,2257,0,0,57,67,2381,0.9479210415791685,0,0,0.02393952120957581,0.028139437211255777
97434,817,13,0,57,43,930,0.878494623655914,0.013978494623655914,0,0.06129032258064516,0.046236559139784944
97435,1935,0,0,75,127,2137,0.9054749649040711,0,0,0.03509592887225082,0.05942910622367805
97436,877,0,0,11,33,921,0.9522258414766558,0,0,0.011943539630836048,0.035830618892508145
97437,2740,35,0,40,99,2914,0.9402882635552505,0.012010981468771447,0,0.013726835964310227,0.03397391901166781
97438,1022,13,18,24,21,1098,0.930783242258652,0.011839708561020037,0.01639344262295082,0.02185792349726776,0.01912568306010929
97439,12997,201,23,556,636,14413,0.9017553597446749,0.013945743426073683,0.001595781586068133,0.03857628529799487,0.04412682994518837
97441,325,0,0,51,6,382,0.8507853403141361,0,0,0.13350785340314136,0.015706806282722512
97442,1594,0,0,206,78,1878,0.8487752928647497,0,0,0.10969116080937168,0.04153354632587859
97443,1925,7,26,195,41,2194,0.8773928896991796,0.0031905195989061076,0.011850501367365542,0.08887876025524157,0.018687329079307202
97444,5112,10,25,148,437,5732,0.8918353105373342,0.0017445917655268667,0.004361479413817167,0.025819958129797628,0.07623866015352408
97446,4672,0,0,632,457,5761,0.8109703176531852,0,0,0.1097031765318521,0.07932650581496269
97447,347,0,0,26,0,373,0.9302949061662198,0,0,0.06970509383378017,0
97448,11321,45,6,1156,361,12889,0.8783458763286524,0.0034913492125067886,4.655132283342385e-4,0.08968888199239662,0.028008379238110018
97449,1901,3,44,8,118,2074,0.916586306653809,0.0014464802314368371,0.021215043394406944,0.003857280617164899,0.05689488910318226
97450,296,0,0,0,0,296,1,0,0,0,0
97451,334,5,0,0,0,339,0.9852507374631269,0.014749262536873156,0,0,0
97452,1479,41,10,87,33,1650,0.8963636363636364,0.02484848484848485,0.006060606060606061,0.05272727272727273,0.02
97453,849,0,0,60,20,929,0.9138858988159311,0,0,0.06458557588805167,0.021528525296017224
97454,1286,11,0,42,50,1389,0.925845932325414,0.007919366450683946,0,0.03023758099352052,0.03599712023038157
97455,2688,14,4,110,45,2861,0.9395316322963999,0.004893393918210416,0.0013981125480601187,0.03844809507165327,0.015728766165676335
97456,2147,30,0,401,106,2684,0.7999254843517138,0.011177347242921014,0,0.14940387481371087,0.039493293591654245
97457,8931,59,43,279,877,10189,0.8765335165374424,0.005790558445382275,0.0042202375110413195,0.027382471292570418,0.08607321621356365
97458,3969,20,0,98,388,4475,0.886927374301676,0.004469273743016759,0,0.021899441340782123,0.08670391061452513
97459,11124,184,125,1030,964,13427,0.8284799285022716,0.01370373128770388,0.00930960005958144,0.07671110449095107,0.07179563565949207
97461,797,0,0,0,13,810,0.9839506172839506,0,0,0,0.016049382716049384
97462,3428,1,10,216,110,3765,0.9104913678618858,2.656042496679947e-4,0.0026560424966799467,0.05737051792828685,0.029216467463479414
97463,3454,0,0,119,293,3866,0.8934299017071909,0,0,0.030781169167097777,0.07578892912571134
97465,1876,0,0,85,42,2003,0.9365951073389915,0,0,0.042436345481777334,0.020968547179231155
97466,939,0,0,52,125,1116,0.8413978494623656,0,0,0.04659498207885305,0.11200716845878136
97467,4397,26,36,247,276,4982,0.8825772782015255,0.005218787635487756,0.0072260136491368926,0.04957848253713368,0.055399437976716176
97469,2385,0,3,172,318,2878,0.8287004864489229,0,0.0010423905489923557,0.059763724808895066,0.11049339819318972
97470,17675,136,138,1247,1073,20269,0.8720213133356357,0.006709753811238838,0.006808426661404115,0.06152252207805022,0.05293798411367112
97471,26721,613,113,1879,1024,30350,0.8804283360790774,0.020197693574958812,0.0037232289950576607,0.06191103789126853,0.03373970345963756
97473,309,0,0,0,0,309,1,0,0,0,0
97476,404,0,0,0,0,404,1,0,0,0,0
97477,30577,680,261,2998,2515,37031,0.8257135913153844,0.018362993167886366,0.007048148848262267,0.08095919634900489,0.06791607031946208
97478,31704,411,263,4666,2396,39440,0.8038539553752535,0.010420892494929007,0.006668356997971602,0.11830628803245435,0.06075050709939148
97479,8635,112,95,421,287,9550,0.9041884816753927,0.011727748691099476,0.009947643979057591,0.04408376963350785,0.03005235602094241
97480,288,0,0,14,15,317,0.9085173501577287,0,0,0.04416403785488959,0.0473186119873817
97481,736,34,0,0,49,819,0.8986568986568987,0.04151404151404151,0,0,0.05982905982905983
97484,180,0,0,0,4,184,0.9782608695652174,0,0,0,0.021739130434782608
97486,370,0,7,21,160,558,0.6630824372759857,0,0.012544802867383513,0.03763440860215054,0.2867383512544803
97487,7504,137,31,921,285,8878,0.8452354133813922,0.015431403469249831,0.003491777427348502,0.10373958098670871,0.032101824735300745
97488,985,18,38,103,62,1206,0.8167495854063018,0.014925373134328358,0.03150912106135987,0.08540630182421227,0.05140961857379768
97489,865,26,0,47,23,961,0.9001040582726326,0.027055150884495317,0,0.04890738813735692,0.023933402705515087
97490,247,0,0,11,0,258,0.9573643410852714,0,0,0.04263565891472868,0
97492,697,0,0,33,13,743,0.9380888290713324,0,0,0.04441453566621804,0.017496635262449527
97493,285,25,0,0,20,330,0.8636363636363636,0.07575757575757576,0,0,0.06060606060606061
97494,15,0,0,0,21,36,0.4166666666666667,0,0,0,0.5833333333333334
97495,1656,97,0,79,26,1858,0.891280947255113,0.052206673842841764,0,0.042518837459634015,0.013993541442411194
97496,6151,41,0,778,362,7332,0.8389252591380251,0.005591925804691762,0,0.10611020185488271,0.04937261320240044
97497,1439,0,0,112,10,1561,0.9218449711723254,0,0,0.07174887892376682,0.0064061499039077515
97498,1314,11,6,179,29,1539,0.8538011695906432,0.007147498375568551,0.003898635477582846,0.11630929174788823,0.018843404808317088
97499,1683,0,0,22,95,1800,0.935,0,0,0.012222222222222223,0.05277777777777778
97501,32936,323,159,9775,2414,45607,0.7221698423487622,0.007082246146424891,0.0034863069265682898,0.214331133378648,0.052930471199596554
97502,24046,263,19,2802,1170,28300,0.8496819787985865,0.009293286219081272,6.713780918727915e-4,0.099010600706713775,0.04134275618374558
97503,8134,64,90,3017,1033,12338,0.6592640622467174,0.00518722645485492,0.0072945372021397305,0.2445290970983952,0.0837250769978927
97504,38177,1052,503,5374,2539,47645,0.8012803022352818,0.022079966418302024,0.010557246300766083,0.11279252807220065,0.05328995697344947
97520,21895,503,321,1581,730,25030,0.8747502996404315,0.02009588493807431,0.012824610467439074,0.06316420295645225,0.029165001997602878
97522,539,5,0,49,27,620,0.8693548387096774,0.008064516129032258,0,0.07903225806451612,0.043548387096774194
97523,5221,82,36,167,80,5586,0.9346580737558181,0.014679556032939491,0.00644468313641246,0.029896168993913355,0.014321518080916577
97524,13268,0,23,1144,355,14790,0.8970926301555104,0,0.001555104800540906,0.07734956051386072,0.024002704530087897
97525,4184,31,0,159,76,4450,0.9402247191011236,0.006966292134831461,0,0.03573033707865168,0.01707865168539326
97526,30548,171,273,2965,1536,35493,0.8606767531625954,0.004817851407319753,0.0076916575099315355,0.08353759896317584,0.043276138956977434
97527,31565,485,41,2363,1368,35822,0.8811624141588967,0.013539165875718831,0.0011445480431020044,0.0659650494109765,0.038188822511305905
97530,6002,80,0,324,164,6570,0.9135464231354642,0.0121765601217656,0,0.049315068493150684,0.024961948249619482
97531,718,0,0,279,78,1075,0.6679069767441861,0,0,0.25953488372093025,0.07255813953488371
97532,2344,22,0,90,69,2525,0.9283168316831684,0.008712871287128714,0,0.03564356435643564,0.027326732673267327
97534,523,0,0,87,73,683,0.7657393850658858,0,0,0.1273792093704246,0.10688140556368961
97535,4501,77,53,504,265,5400,0.8335185185185185,0.01425925925925926,0.009814814814814814,0.09333333333333334,0.049074074074074076
97536,778,8,0,56,90,932,0.8347639484978541,0.008583690987124463,0,0.060085836909871244,0.09656652360515021
97537,6687,0,35,551,263,7536,0.8873407643312102,0,0.004644373673036093,0.07311571125265393,0.03489915074309979
97538,1490,26,1,55,78,1650,0.9030303030303031,0.01575757575757576,6.060606060606061e-4,0.03333333333333333,0.04727272727272727
97539,2940,0,61,264,49,3314,0.8871454435727217,0,0.018406759203379603,0.07966203983101991,0.014785757392878697
97540,6800,284,2,1096,167,8349,0.814468798658522,0.03401604982632651,2.3954964666427118e-4,0.1312732063720206,0.02000239549646664
97541,1505,0,0,47,0,1552,0.9697164948453608,0,0,0.030283505154639175,0
97543,581,31,0,34,0,646,0.8993808049535603,0.047987616099071206,0,0.05263157894736842,0
97544,1748,0,28,219,279,2274,0.7686895338610378,0,0.012313104661389622,0.09630606860158311,0.12269129287598944
97601,18076,215,311,2532,1317,22451,0.8051311745579262,0.0095764108502962,0.013852389648567992,0.11277894080441851,0.05866108413879115
97603,22761,360,138,3774,1896,28929,0.786788343876387,0.012444260085035777,0.004770299699263714,0.13045732655812506,0.06553976978118843
97604,42,0,0,110,0,152,0.27631578947368424,0,0,0.7236842105263158,0
97620,165,0,0,2,0,167,0.9880239520958084,0,0,0.011976047904191617,0
97621,120,0,0,0,163,283,0.42402826855123676,0,0,0,0.5759717314487632
97622,399,0,0,7,93,499,0.7995991983967936,0,0,0.014028056112224449,0.18637274549098196
97623,2255,0,27,221,93,2596,0.8686440677966102,0,0.010400616332819723,0.08513097072419107,0.03582434514637904
97624,2149,25,20,347,918,3459,0.6212778259612605,0.007227522405319456,0.005782017924255565,0.10031801098583405,0.2653946227233304
97625,220,0,0,4,95,319,0.6896551724137931,0,0,0.012539184952978056,0.29780564263322884
97626,32,0,0,0,0,32,1,0,0,0,0
97627,521,0,0,8,101,630,0.8269841269841269,0,0,0.012698412698412698,0.16031746031746033
97630,4277,60,15,384,387,5123,0.8348623853211009,0.011711887565879368,0.002927971891469842,0.07495608042162795,0.07554167479992192
97632,727,9,0,870,8,1614,0.45043370508054525,0.0055762081784386614,0,0.5390334572490706,0.004956629491945477
97633,758,0,0,445,17,1220,0.6213114754098361,0,0,0.36475409836065575,0.013934426229508197
97634,154,0,0,0,0,154,1,0,0,0,0
97635,90,0,0,18,30,138,0.6521739130434783,0,0,0.13043478260869565,0.21739130434782608
97636,405,3,0,7,16,431,0.9396751740139211,0.0069605568445475635,0,0.016241299303944315,0.037122969837587005
97637,95,0,0,1,3,99,0.9595959595959596,0,0,0.010101010101010102,0.030303030303030304
97638,332,17,0,98,19,466,0.7124463519313304,0.03648068669527897,0,0.21030042918454936,0.0407725321888412
97639,814,43,0,0,0,857,0.9498249708284714,0.050175029171528586,0,0,0
97640,107,0,0,0,3,110,0.9727272727272728,0,0,0,0.02727272727272727
97641,1132,0,0,135,19,1286,0.880248833592535,0,0,0.10497667185069985,0.014774494556765163
97701,59127,1340,422,5503,1812,68204,0.8669139639903818,0.019646941528356106,0.006187320391765879,0.08068441733622661,0.026567356753269603
97702,41991,503,185,3756,1237,47672,0.8808315153549253,0.01055126699110589,0.003880684678637355,0.0787883873133076,0.02594814566202383
97707,5895,80,0,209,197,6381,0.923836389280677,0.012537219871493496,0,0.03275348691427676,0.030872903933552735
97710,122,0,0,11,3,136,0.8970588235294118,0,0,0.08088235294117647,0.022058823529411766
97711,41,0,0,2,2,45,0.9111111111111111,0,0,0.044444444444444446,0.044444444444444446
97712,71,0,0,0,0,71,1,0,0,0,0
97720,3811,0,37,234,278,4360,0.8740825688073395,0,0.008486238532110092,0.053669724770642205,0.06376146788990826
97721,201,0,0,6,0,207,0.9710144927536232,0,0,0.028985507246376812,0
97722,96,0,0,0,7,103,0.9320388349514563,0,0,0,0.06796116504854369
97730,207,0,0,28,2,237,0.8734177215189873,0,0,0.11814345991561181,0.008438818565400843
97731,339,9,0,0,0,348,0.9741379310344828,0.02586206896551724,0,0,0
97732,82,0,0,47,0,129,0.6356589147286822,0,0,0.3643410852713178,0
97733,412,0,0,0,15,427,0.9648711943793911,0,0,0,0.0351288056206089
97734,2167,26,0,878,107,3178,0.6818753933291378,0.008181246066708621,0,0.276274386406545,0.03366897419760856
97735,94,0,0,0,0,94,1,0,0,0,0
97736,51,0,0,19,34,104,0.49038461538461536,0,0,0.18269230769230768,0.3269230769230769
97737,655,0,0,0,0,655,1,0,0,0,0
97738,1536,0,0,20,232,1788,0.8590604026845637,0,0,0.011185682326621925,0.1297539149888143
97739,11183,14,66,676,157,12096,0.9245205026455027,0.0011574074074074073,0.005456349206349206,0.05588624338624339,0.012979497354497355
97741,7909,102,172,3237,921,12341,0.6408718904464792,0.008265132485211895,0.013937282229965157,0.26229641033951867,0.07462928449882505
97750,253,0,0,17,13,283,0.8939929328621908,0,0,0.06007067137809187,0.045936395759717315
97751,56,0,0,22,0,78,0.717948717948718,0,0,0.28205128205128205,0
97752,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
97753,2336,0,0,10,31,2377,0.9827513672696676,0,0,0.004206983592763988,0.013041649137568364
97754,17248,82,29,1659,785,19803,0.8709791445740545,0.004140786749482402,0.00146442458213402,0.08377518557794274,0.03964045851638641
97756,32126,163,297,3661,1293,37540,0.8557805007991476,0.00434203516249334,0.007911561001598295,0.09752264251465104,0.03444326052210975
97758,70,0,0,16,13,99,0.7070707070707071,0,0,0.16161616161616163,0.13131313131313133
97759,6276,46,6,474,363,7165,0.8759246336357293,0.00642009769713887,8.37404047452896e-4,0.06615491974877878,0.05066294487090021
97760,6543,15,43,287,229,7117,0.9193480399044541,0.002107629619221582,0.006041871575101869,0.040325980047772936,0.032176478853449486
97761,228,4,22,247,3789,4290,0.05314685314685315,9.324009324009324e-4,0.005128205128205128,0.05757575757575758,0.8832167832167832
97801,15625,350,382,2053,2530,20940,0.7461795606494747,0.016714422158548233,0.01824259789875836,0.09804202483285578,0.12082139446036294
97810,862,35,0,16,144,1057,0.815515610217597,0.033112582781456956,0,0.015137180700094607,0.13623462630085148
97812,730,9,0,43,78,860,0.8488372093023255,0.010465116279069767,0,0.05,0.09069767441860466
97813,1291,0,8,21,133,1453,0.8885065381968341,0,0.0055058499655884375,0.014452856159669649,0.09153475567790778
97814,11270,103,143,491,426,12433,0.9064586181935173,0.00828440440762487,0.01150164883777045,0.039491675380037,0.03426365318105043
97817,6,0,0,0,0,6,1,0,0,0,0
97818,1691,28,0,2362,95,4176,0.4049329501915709,0.006704980842911878,0,0.5656130268199234,0.02274904214559387
97819,26,0,0,2,0,28,0.9285714285714286,0,0,0.07142857142857142,0
97820,931,10,15,24,28,1008,0.9236111111111112,0.00992063492063492,0.01488095238095238,0.023809523809523808,0.027777777777777776
97823,933,0,0,76,6,1015,0.9192118226600985,0,0,0.0748768472906404,0.005911330049261084
97824,1731,19,5,20,58,1833,0.9443535188216039,0.010365521003818877,0.002727768685215494,0.010911074740861976,0.031642116748499725
97825,296,7,0,0,5,308,0.961038961038961,0.022727272727272728,0,0,0.016233766233766232
97826,838,15,7,99,58,1017,0.823992133726647,0.014749262536873156,0.00688298918387414,0.09734513274336283,0.05703048180924287
97827,2245,9,15,80,32,2381,0.9428811423771525,0.0037799244015119695,0.00629987400251995,0.03359932801343973,0.013439731205375893
97828,2930,4,7,87,84,3112,0.9415167095115681,0.0012853470437017994,0.002249357326478149,0.027956298200514137,0.02699228791773779
97830,563,0,0,121,50,734,0.7670299727520435,0,0,0.164850136239782,0.0681198910081744
97833,738,2,0,111,25,876,0.8424657534246576,0.00228310502283105,0,0.1267123287671233,0.028538812785388126
97834,834,0,3,23,40,900,0.9266666666666666,0,0.0033333333333333335,0.025555555555555557,0.044444444444444446
97835,259,3,0,12,2,276,0.9384057971014492,0.010869565217391304,0,0.043478260869565216,0.007246376811594203
97836,1624,7,5,161,45,1842,0.8816503800217155,0.003800217155266015,0.0027144408251900108,0.08740499457111835,0.024429967426710098
97837,57,0,0,1,0,58,0.9827586206896551,0,0,0.017241379310344827,0
97838,15752,58,73,9833,341,26057,0.6045208581187397,0.0022258893963234445,0.0028015504470967493,0.37736500748359364,0.013086694554246459
97839,263,0,0,35,14,312,0.842948717948718,0,0,0.11217948717948718,0.04487179487179487
97840,91,8,0,6,10,115,0.7913043478260869,0.06956521739130435,0,0.05217391304347826,0.08695652173913043
97841,604,0,3,2,1,610,0.9901639344262295,0,0.004918032786885246,0.003278688524590164,0.001639344262295082
97842,134,0,0,0,0,134,1,0,0,0,0
97843,544,0,0,50,27,621,0.8760064412238325,0,0,0.08051529790660225,0.043478260869565216
97844,2531,34,16,1416,224,4221,0.599620942904525,0.008054963278843875,0.0037905709547500594,0.3354655294953802,0.05306799336650083
97845,2593,10,7,105,142,2857,0.9075953797689884,0.0035001750087504373,0.002450122506125306,0.036751837591879596,0.049702485124256214
97846,1683,17,3,63,18,1784,0.9433856502242153,0.00952914798206278,0.0016816143497757848,0.03531390134529148,0.010089686098654708
97848,183,0,0,45,2,230,0.7956521739130434,0,0,0.1956521739130435,0.008695652173913044
97850,14856,226,131,1023,944,17180,0.8647264260768335,0.013154831199068684,0.0076251455180442376,0.05954598370197905,0.054947613504074504
97856,320,0,0,6,10,336,0.9523809523809523,0,0,0.017857142857142856,0.02976190476190476
97857,556,3,0,8,17,584,0.952054794520548,0.005136986301369863,0,0.0136986301369863,0.02910958904109589
97859,102,0,0,0,21,123,0.8292682926829268,0,0,0,0.17073170731707318
97862,7169,126,14,3771,216,11296,0.634649433427762,0.011154390934844192,0.0012393767705382436,0.33383498583569404,0.019121813031161474
97864,226,4,0,0,7,237,0.9535864978902954,0.016877637130801686,0,0,0.029535864978902954
97865,999,0,0,48,29,1076,0.9284386617100372,0,0,0.04460966542750929,0.02695167286245353
97867,654,0,0,50,19,723,0.9045643153526971,0,0,0.06915629322268327,0.02627939142461964
97868,1705,0,0,115,140,1960,0.8698979591836735,0,0,0.058673469387755105,0.07142857142857142
97869,739,0,0,35,59,833,0.8871548619447779,0,0,0.04201680672268908,0.07082833133253301
97870,599,6,3,12,14,634,0.944794952681388,0.00946372239747634,0.00473186119873817,0.01892744479495268,0.022082018927444796
97873,254,0,0,0,7,261,0.9731800766283525,0,0,0,0.02681992337164751
97874,404,6,0,0,4,414,0.9758454106280193,0.014492753623188406,0,0,0.00966183574879227
97875,2021,12,0,1011,116,3160,0.6395569620253164,0.0037974683544303796,0,0.3199367088607595,0.03670886075949367
97876,846,10,0,11,16,883,0.9580973952434881,0.011325028312570781,0,0.01245753114382786,0.01812004530011325
97877,252,0,0,2,3,257,0.980544747081712,0,0,0.007782101167315175,0.011673151750972763
